name,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,city,missing_flag
$155* L@@K* Cozy Studio Suite! 1.5 miles to center,Roxbury,42.33031843619188,-71.09405535499072,Entire home/apt,4,1.0,0.0,2.0,170.0,0.97,Boston,0
"Small Rm, Renovated House, EZ to Downtown/Longwood",Roxbury,42.31633898628723,-71.07923884196165,Private room,1,1.0,1.0,1.0,33.0,1.0,Boston,0
Private third floor walk-up: Room 2,Roxbury,42.32535454842778,-71.08133426855407,Private room,2,1.0,1.0,1.0,75.0,0.94,Boston,1
Private room in Boston,Roxbury,42.33891848761287,-71.08396839257223,Private room,1,1.0,1.0,1.0,52.0,0.8,Boston,0
2nd floor room in Victorian House,Roxbury,42.32634611259963,-71.06907964538719,Private room,1,1.0,1.0,1.0,78.0,1.0,Boston,0
Brown Stone Apt #4near Northeastern,Roxbury,42.33713488988796,-71.0838133214568,Entire home/apt,8,2.0,3.0,5.0,350.0,0.78,Boston,0
Wonderful Boston apartment- 8 people,Roxbury,42.32559242640327,-71.09739570510834,Entire home/apt,8,1.0,3.0,4.0,236.0,0.88,Boston,0
Desirable 3 Bed/2 Bath in South End,Roxbury,42.33832831242464,-71.08132465959629,Entire home/apt,7,2.0,3.0,3.0,330.0,0.85,Boston,1
3 bedroom Garden Apt in South End,Roxbury,42.33767173003159,-71.08033835068223,Entire home/apt,6,2.0,3.0,3.0,300.0,0.88,Boston,0
Spacious room close to T-Station,Roxbury,42.325848848014985,-71.09636804257897,Private room,2,1.0,1.0,1.0,60.0,1.0,Boston,0
Spacious 2 bedroom Apartment.,Allston-Brighton,42.32333473090794,-71.09584193543922,Entire home/apt,4,1.0,2.0,2.0,150.0,0.94,Boston,1
Welcome Home,Roxbury,42.33777109995653,-71.08090100747117,Private room,2,1.0,1.0,1.0,83.0,0.87,Boston,0
Comfy Room in the heart of Boston ,Roxbury,42.32610819693376,-71.08181294835626,Private room,4,1.0,1.0,1.0,65.0,0.86,Boston,0
Cozy front room off the beaten path,Roxbury,42.3139143077062,-71.09274008827923,Private room,2,1.0,1.0,2.0,55.0,0.89,Boston,0
Have fun and find rest affordably,Roxbury,42.32446331697158,-71.0860594374872,Entire home/apt,6,1.0,2.0,2.0,120.0,0.94,Boston,0
Private third floor walk-up: Apartment,Roxbury,42.32392154881352,-71.07958213027628,Entire home/apt,6,1.0,2.0,5.0,120.0,0.94,Boston,1
Comfy Room (C) On A Scenic Hill,Roxbury,42.3161082725762,-71.07411923664306,Private room,1,1.0,1.0,1.0,90.0,1.0,Boston,0
Family friendly Boston home,Roxbury,42.324796040496345,-71.09341288903684,Entire home/apt,8,3.5,3.0,4.0,350.0,1.0,Boston,0
Great Room w/ Couch 1 Block away Public Transit!!!,Roxbury,42.317683707701576,-71.08876225798197,Private room,2,1.0,1.0,1.0,45.0,0.94,Boston,1
Boston Executive Whole Apartment,Allston-Brighton,42.32527568087969,-71.08100201428493,Entire home/apt,8,1.0,2.0,2.0,179.0,0.83,Boston,1
Quiet Room w/ own Bathroom!,Roxbury,42.339621398631614,-71.08188076112297,Private room,2,1.0,1.0,1.0,130.0,1.0,Boston,0
Spacious 2 family w/Room to Spare,Roxbury,42.31434403922422,-71.07350159629783,Private room,2,1.0,1.0,1.0,60.0,0.93,Boston,1
"Charming urban studio, free parking",Allston-Brighton,42.31289019947795,-71.08315548197108,Entire home/apt,2,1.0,0.0,1.0,110.0,0.95,Boston,1
Marie's Pied a Terre,Roxbury,42.32403900048452,-71.07999508907358,Private room,2,0.5,1.0,1.0,75.0,0.8,Boston,0
Charming 1BD in house ,Roxbury,42.32923125205885,-71.07975835758484,Private room,2,1.5,1.0,3.0,120.0,0.87,Boston,0
Room in Brand new building,Allston-Brighton,42.33351967395839,-71.07427293403502,Private room,2,1.0,1.0,1.0,60.0,0.83,Boston,1
room in 4bed 2bath near T/NEU/Longwood/BU Medical,Roxbury,42.32770254357949,-71.09341583442527,Private room,1,2.0,1.0,1.0,55.0,0.73,Boston,0
Charming Multi Family Home,Roxbury,42.30956345317556,-71.08709090008675,Private room,1,1.5,1.0,1.0,49.0,0.94,Boston,1
$125 Special!! Home Away! Condo,Roxbury,42.32994060569968,-71.093505106791,Entire home/apt,4,1.0,1.0,2.0,195.0,0.95,Boston,1
Garden Apt - Highland Park/Fort Hill (Orange Line),Roxbury,42.32738352205208,-71.09471433492095,Entire home/apt,2,1.0,1.0,1.0,114.0,1.0,Boston,0
"Private room, A/C, with shared bath, rooftop.",Roxbury,42.33979347345117,-71.0822644347498,Private room,2,1.0,1.0,1.0,75.0,0.94,Boston,1
"❤️ of Boston, South End, Back Bay",Allston-Brighton,42.33975940746173,-71.08193843311169,Private room,2,1.0,1.0,1.0,150.0,0.93,Boston,1
Lovely 2BR in Lower Roxbury,Allston-Brighton,42.33648629517336,-71.08647876317265,Entire home/apt,4,1.0,2.0,2.0,209.0,0.94,Boston,1
Parking EZ 2 Downtown/Longwood Larg,Roxbury,42.31645798291398,-71.07951952826994,Private room,1,1.0,1.0,1.0,39.0,0.95,Boston,0
Brownstone Custom Bedroom,Roxbury,42.32953004889109,-71.09275134846088,Private room,2,1.0,1.0,1.0,95.0,1.0,Boston,0
Classical Home,Roxbury,42.32118868850662,-71.07501039982907,Private room,2,1.0,1.0,2.0,64.0,0.94,Boston,1
3BR/1.5BA + Prvt Patio - Boston,Roxbury,42.32555275980823,-71.0870570540175,Entire home/apt,10,1.5,3.0,4.0,269.0,0.9,Boston,0
*$195 SPECIAL*  Historic Beauty!!,Roxbury,42.32404973323278,-71.09068730206711,Entire home/apt,6,1.5,3.0,3.0,250.0,0.9,Boston,0
Your urban oasis,Allston-Brighton,42.32672768551645,-71.09283127944177,Private room,4,1.5,1.0,3.0,120.0,1.0,Boston,1
Stylish 2BR in Lower Roxbury,Roxbury,42.336389427163176,-71.08660455381316,Entire home/apt,4,1.0,2.0,2.0,229.0,0.8,Boston,0
$155 Special Fresh! City Loft Apt,Roxbury,42.32827181538714,-71.09443187811075,Entire home/apt,4,1.0,0.0,2.0,175.0,0.92,Boston,0
Urban Victorian-walk the city! Rm 2,Roxbury,42.327016517340766,-71.08146902307013,Private room,2,1.0,1.0,1.0,70.0,0.83,Boston,0
Handsome 2BR in Lower Roxbury,Allston-Brighton,42.33684717045447,-71.08683070266682,Entire home/apt,4,1.0,2.0,2.0,169.0,0.94,Boston,1
Elegant Urban Art-Filled Victorian,Roxbury,42.321581648142576,-71.09047217750756,Entire home/apt,10,2.0,4.0,6.0,150.0,0.91,Boston,0
Outstanding Boston's  Brownstone,Allston-Brighton,42.33248380405551,-71.07235984038984,Private room,3,2.0,1.0,3.0,75.0,0.68,Boston,1
Chic 3BR in Lower Roxbury,Roxbury,42.33565943633416,-71.08520380113175,Entire home/apt,6,1.0,3.0,3.0,229.0,0.93,Boston,0
B3. Heart of Boston,Roxbury,42.33103846389946,-71.0945587373842,Private room,2,2.0,1.0,1.0,99.0,0.89,Boston,0
B2. Compact Office Suite w/ Futon,Roxbury,42.33087830519991,-71.09298435361652,Private room,1,2.0,1.0,1.0,99.0,0.96,Boston,0
Gorgeous rowhouse in South End,Roxbury,42.336461440500784,-71.08270026400284,Entire home/apt,6,2.0,2.0,3.0,250.0,0.94,Boston,1
Brownstone Modern Bedroom ,Allston-Brighton,42.32821307914363,-71.09265011625848,Private room,1,1.0,1.0,1.0,92.0,0.96,Boston,1
Boston Comfort Inn Hotel room,Mattapan,42.29711641034802,-71.09248294983792,Shared room,2,1.0,1.0,1.0,99.0,0.94,Boston,1
Brownstone Master Bedroom Suite,Roxbury,42.32943011281621,-71.09307508487933,Private room,2,1.0,1.0,1.0,125.0,0.98,Boston,0
Room in Boston off the beaten path,Roxbury,42.326142212195286,-71.0884044797577,Private room,2,1.0,1.0,1.0,85.0,0.95,Boston,0
Comfortable furnished room with high ceilings.,Allston-Brighton,42.317816686089365,-71.09135484025055,Private room,1,1.5,1.0,1.0,35.0,0.98,Boston,1
Brownstone Serene Guest BR/Bath,Roxbury,42.32945376089083,-71.09308986191863,Private room,2,1.0,1.0,1.0,90.0,0.93,Boston,0
"Comfortable, Social-friendly Apt",Roxbury,42.32460041087129,-71.0979985835117,Shared room,1,1.0,1.0,1.0,35.0,0.87,Boston,0
Quiet Bright Room on Fort Hill,Roxbury,42.32348049239181,-71.094926770222,Private room,1,1.0,1.0,1.0,100.0,0.94,Boston,1
"Great Plc#SAFE#Near BU Med,NEU,NEC",Allston-Brighton,42.3389728389506,-71.08033700528462,Private room,1,1.0,1.0,1.0,52.0,0.94,Boston,1
Splendid Tremont St. 1 bedroom,Roxbury,42.339232558534334,-71.08141307165798,Entire home/apt,4,1.0,1.0,1.0,163.0,0.86,Boston,1
Private room in Boston,Allston-Brighton,42.33720961761215,-71.08478304564264,Private room,2,1.0,1.0,1.0,65.0,0.86,Boston,1
Cozy bedroom in apt near the T,Roxbury,42.34036913051988,-71.08227084416176,Private room,1,1.0,1.0,1.0,83.0,0.94,Boston,1
Parking Close 2 Downtown Renovated,Roxbury,42.31793468131503,-71.07922630786388,Private room,1,1.0,1.0,1.0,40.0,0.9,Boston,0
Spacious Furnished Bedroom Near Pru,Roxbury,42.33656432115304,-71.08414056558688,Private room,1,1.0,1.0,1.0,50.0,0.9,Boston,0
High ceiling studio in the South End,Roxbury,42.33740472736663,-71.07842744186745,Entire home/apt,4,1.0,0.0,2.0,200.0,1.0,Boston,0
Brownstone Cozy Penthouse Suite,Roxbury,42.32974333158483,-71.0918543085758,Private room,2,1.0,1.0,1.0,90.0,0.98,Boston,0
"Boston comfy room 1, phase 2",Allston-Brighton,42.32554504728925,-71.08577829257105,Private room,2,1.0,1.0,1.0,65.0,0.83,Boston,1
Brownstone 2bed/2bath Owner's Apt,Roxbury,42.32757427842287,-71.09210877544719,Entire home/apt,4,2.0,2.0,2.0,300.0,0.94,Boston,1
My home your home,Roxbury,42.31065739915734,-71.08493655866502,Private room,2,1.0,1.0,1.0,50.0,0.94,Boston,1
A Charming spacious room queen bed.,Allston-Brighton,42.316805788463455,-71.0735270666945,Private room,2,1.0,1.0,1.0,100.0,0.87,Boston,1
Private third floor walk-up: Room 1,Roxbury,42.32422717877972,-71.08004848188634,Private room,3,1.0,1.0,3.0,75.0,0.94,Boston,1
Cozy Rm EZ St Parking EZ 2 downtown,Roxbury,42.31710873613846,-71.08077882265508,Private room,1,1.0,1.0,1.0,35.0,0.93,Boston,0
"Boston Comfy Room 3, Phase 2",Allston-Brighton,42.32511846104098,-71.08323012432234,Private room,2,1.0,1.0,1.0,63.0,0.82,Boston,1
"Boston Comfy Room 2, Phase 2",Allston-Brighton,42.32630904319995,-71.08318740084312,Private room,2,1.0,1.0,1.0,63.0,0.85,Boston,1
Classic 1 bedroom in South End,Roxbury,42.33852368493773,-71.07984587928213,Entire home/apt,4,1.0,1.0,2.0,167.0,0.88,Boston,1
Sunny Artist Loft In Historic Brownstone,Allston-Brighton,42.32236629986866,-71.07874135249834,Entire home/apt,2,1.0,1.0,1.0,150.0,0.97,Boston,1
1 Bedroom in Historic South End,Allston-Brighton,42.33461965183422,-71.07637612387265,Entire home/apt,2,1.0,1.0,1.0,150.0,1.0,Boston,1
$165* SPECIAL* 2 bed ApT! Location!,Roxbury,42.32964653698351,-71.09502741816267,Entire home/apt,6,1.0,2.0,3.0,225.0,0.92,Boston,0
Spacious Room at Piano Factory,Roxbury,42.33929253496528,-71.08074914915147,Private room,1,1.0,1.0,1.0,50.0,0.94,Boston,1
Northeastern sweet pad,Allston-Brighton,42.32860574518161,-71.09175965054325,Private room,1,1.0,1.0,1.0,53.0,0.94,Boston,1
Brownstone Loft Bedroom,Roxbury,42.32960716513138,-71.09340591312728,Private room,1,1.0,1.0,1.0,81.0,0.96,Boston,0
Private Room in Fort Hill,Roxbury,42.325137541246086,-71.09264112004337,Private room,1,1.0,1.0,1.0,79.0,0.93,Boston,1
Sunny Top Floor Apartment,South End,42.34458195041722,-71.07551295903801,Entire home/apt,2,1.0,1.0,1.0,195.0,0.92,Boston,0
lovely upscale townhouse apartment,South End,42.33996516682,-71.07514202221779,Entire home/apt,2,1.0,1.0,1.0,295.0,1.0,Boston,0
Furnished Private Room In A 2 Bdrm,South End,42.34541906784078,-71.0771109253581,Private room,2,1.0,1.0,1.0,120.0,0.94,Boston,1
"6+ Occp Boston, South End/Back Bay",South End,42.338161486092446,-71.0681538431211,Entire home/apt,7,2.0,2.0,5.0,200.0,0.94,Boston,1
Gorgeous South End 2 Bed/1.5 Bath,South End,42.33726365616975,-71.07632731501351,Entire home/apt,6,1.5,2.0,2.0,250.0,0.92,Boston,0
"Studio Apt. for Rent in South End, ",South End,42.34021512126599,-71.07499793976649,Entire home/apt,2,1.0,1.0,1.0,176.0,0.94,Boston,1
"Charming South End, Boston Condo",South End,42.34122030074207,-71.07532969141522,Entire home/apt,2,1.0,1.0,1.0,150.0,0.93,Boston,1
[1294] Grand Studio - South End,South End,42.34259444459376,-71.07942070179357,Entire home/apt,2,1.0,1.0,1.0,229.0,0.89,Boston,1
[1293-1] - 1 Bedroom in South End,South End,42.34422661526431,-71.07787818266341,Entire home/apt,2,1.0,1.0,1.0,279.0,0.8,Boston,1
[1293] Lovely 1 BR in South End,South End,42.34258590158319,-71.07969075832185,Entire home/apt,2,1.0,1.0,1.0,279.0,0.84,Boston,1
Historic South End - Steps to All,South End,42.34518662586733,-71.07229518334229,Entire home/apt,6,1.5,2.0,3.0,290.0,0.86,Boston,1
[1294-S]Grand Studio - South End,South End,42.34336278530577,-71.07803853970401,Entire home/apt,2,1.0,1.0,1.0,275.0,0.94,Boston,1
Brownstone Apt. in Hip S. End!,South End,42.33833506722896,-71.07090523725641,Entire home/apt,4,2.0,2.0,2.0,185.0,0.93,Boston,0
Sensational South End 2 bedroom,South End,42.3376273677204,-71.07394702802685,Entire home/apt,4,1.0,2.0,2.0,255.0,0.94,Boston,0
Living Room in ♥︎ of Boston,South End,42.34284812399638,-71.07212170900222,Shared room,1,1.0,1.0,1.0,75.0,0.9,Boston,0
Fantastic 2 bed/1.5 bath South End,South End,42.33596696281348,-71.0750897837168,Entire home/apt,6,1.5,2.0,2.0,250.0,0.84,Boston,0
Private room in the South End,South End,42.33804084347027,-71.07574541079221,Private room,2,1.0,1.0,1.0,100.0,0.95,Boston,0
Stylish South End Apartment,South End,42.33632670939728,-71.07415654665085,Entire home/apt,4,1.0,1.0,1.0,215.0,0.96,Boston,0
SECOND FLOOR PARLOR ROOM,South End,42.34623303748305,-71.07363869991637,Private room,1,1.0,1.0,1.0,125.0,0.85,Boston,0
Sunny Corner Apartment,South End,42.33716187471486,-71.07611332285877,Private room,2,1.0,1.0,1.0,110.0,0.96,Boston,0
1 Bedroom in large Condominium (II),South End,42.33831709434265,-71.0765863728929,Private room,2,1.5,1.0,1.0,125.0,0.96,Boston,0
Private Rm+Bathroom in Apt.,South End,42.33628154839322,-71.06903945639354,Private room,2,1.0,1.0,1.0,80.0,0.9,Boston,0
Very Rare Luxury New Three Bedroom,South End,42.34398116325845,-71.06485660685141,Entire home/apt,8,2.0,3.0,4.0,373.0,0.95,Boston,0
"Luxe 2BR w/ Skyline Views, Gym",South End,42.34549102547901,-71.06242223492261,Entire home/apt,4,2.0,2.0,2.0,299.0,0.96,Boston,0
Sleek Downtown 1BR by T w/Pool,South End,42.3447953930588,-71.06325925824873,Entire home/apt,2,1.0,1.0,1.0,269.0,0.95,Boston,0
"Luxe 1BR in South End w/ Gym, Pool",South End,42.34576674071476,-71.06318918678608,Entire home/apt,4,1.0,1.0,2.0,189.0,0.9,Boston,0
TRUE South End PERFECT!!!!,South End,42.34387421592756,-71.07417158346134,Entire home/apt,2,1.0,0.0,1.0,215.0,0.92,Boston,0
2BR South End Condo w/Big Windows,Allston-Brighton,42.345559883384496,-71.0633769500026,Entire home/apt,4,1.0,2.0,2.0,279.0,0.96,Boston,1
"Luxe South End 1BR w/ Pool, Gym",South End,42.3463399059288,-71.06438062261992,Entire home/apt,4,1.0,1.0,2.0,289.0,0.93,Boston,0
Updated South End/Back Bay 1-Bed,South End,42.34740737719368,-71.07267288697845,Entire home/apt,2,1.0,1.0,1.0,229.0,0.94,Boston,0
Coolest new building in Boston,South End,42.34425636322788,-71.06330675289584,Entire home/apt,4,1.0,1.0,2.0,154.0,0.93,Boston,0
Really Cool Lux Building in Boston,South End,42.34435008825967,-71.06362034342176,Entire home/apt,6,2.0,2.0,3.0,236.0,0.96,Boston,0
Parlor South End charm with deck,South End,42.34370147448126,-71.06921832742044,Entire home/apt,4,1.0,1.0,2.0,175.0,0.94,Boston,0
Location Location Location,Allston-Brighton,42.33595845077829,-71.0750795841857,Shared room,1,1.0,1.0,1.0,60.0,0.94,Boston,1
"Modern 1BR in South End w/Gym, Pool",South End,42.34487888239292,-71.06312885220463,Entire home/apt,4,1.0,1.0,2.0,229.0,0.91,Boston,0
Lux City Pad 2/2 with huge terrace!,South End,42.34443021942535,-71.06251624726225,Entire home/apt,6,2.0,2.0,3.0,234.0,0.94,Boston,0
Sleek 2BR w/ Expansive Views & Pool,South End,42.34485682989903,-71.06210730087227,Entire home/apt,4,2.0,2.0,2.0,329.0,0.96,Boston,0
Brand New Luxury 1BR in South End,South End,42.34538511483549,-71.0636227290942,Entire home/apt,4,1.0,1.0,2.0,209.0,0.8,Boston,0
Charming and Bright South End Apt,South End,42.3416958890559,-71.06889224817891,Entire home/apt,2,1.0,0.0,1.0,195.0,0.96,Boston,0
Upscale 1BR w/ Skyline Views,South End,42.34634241703738,-71.06385899400674,Entire home/apt,4,1.0,1.0,2.0,169.0,1.0,Boston,0
Montgomery Place - Parlor Room (Room 2),South End,42.34445532804108,-71.07411174414845,Entire home/apt,2,1.0,0.0,1.0,145.0,0.96,Boston,0
Boston Christopher Studio Suite,South End,42.34341555548842,-71.07951597072666,Entire home/apt,2,1.0,0.0,1.0,219.0,0.9,Boston,0
Gorgeos 1BD Steps to Bay Station,South End,42.34559448453424,-71.07488059741611,Entire home/apt,1,1.0,1.0,1.0,150.0,1.0,Boston,0
Copley Vacation Rental on the Park M325 SPECIAL!,South End,42.34382074445443,-71.07536874784438,Entire home/apt,2,1.0,0.0,1.0,215.0,1.0,Boston,0
"Columbus Avenue by Maverick, Eight",South End,42.34467679767926,-71.07762314805531,Private room,2,1.0,1.0,1.0,155.0,1.0,Boston,0
Efficient Studio - Back Bay/ S. End,South End,42.342220181831536,-71.08026312638312,Entire home/apt,2,1.0,0.0,1.0,138.0,0.7,Boston,0
Verona's  Victorian Charm (# 2)  M314 SPECIAL $155,South End,42.34715258264577,-71.0719031165681,Private room,2,1.0,1.0,1.0,170.0,0.94,Boston,1
Idyllic South End Brownstone - 1BR,South End,42.34111124385927,-71.07029310873192,Entire home/apt,2,1.0,1.0,1.0,170.0,0.84,Boston,1
Penthouse South End with roof deck,South End,42.34567869385285,-71.06943202335499,Entire home/apt,4,1.0,2.0,2.0,195.0,0.94,Boston,0
Stay in the heart of the South End,South End,42.34024520319869,-71.07663628342726,Private room,2,1.0,1.0,1.0,125.0,0.97,Boston,0
Quiet 2 bedroom South End Condo,South End,42.33902208244409,-71.07704210917748,Entire home/apt,3,1.0,2.0,2.0,250.0,1.0,Boston,0
BOSTON in Trendy South End,South End,42.34096120424673,-71.0664132066654,Private room,1,1.0,1.0,1.0,100.0,0.92,Boston,0
"Columbus Ave By Maverick,ThirtyFour",South End,42.34468465143812,-71.07663303521966,Entire home/apt,2,1.0,0.0,1.0,137.0,1.0,Boston,0
"Columbus By Maverick, ThirtyThree",South End,42.345612866132925,-71.07698748474716,Entire home/apt,2,1.0,0.0,1.0,137.0,0.94,Boston,1
Stylish South End 1BR by Flatbook,South End,42.34632376109648,-71.06301626598292,Entire home/apt,4,1.0,1.0,2.0,199.0,0.91,Boston,0
South End St George: by Spare Suite,South End,42.337661246627015,-71.07280867691911,Entire home/apt,4,1.0,1.0,1.0,239.0,0.93,Boston,0
South End Brownstone 1bd/1ba,South End,42.34641699535807,-71.07314861196369,Entire home/apt,2,1.0,1.0,1.0,185.0,0.98,Boston,0
furnished 1 bed apartment copley #5,South End,42.34032332598296,-71.0757153441531,Entire home/apt,4,1.0,1.0,1.0,175.0,0.93,Boston,0
"Charming, Sunny, Convenient 2BR in the South End!",South End,42.339183216320194,-71.07818450213286,Entire home/apt,4,1.0,2.0,2.0,200.0,0.95,Boston,0
Spacious S. End 1BD Brownstone,Allston-Brighton,42.33663177716327,-71.0748854317807,Entire home/apt,2,1.0,1.0,1.0,175.0,0.93,Boston,1
Private & Spacious South End Suite,South End,42.33811321506902,-71.07821869860776,Private room,3,1.5,1.0,2.0,125.0,1.0,Boston,0
"South End, sunny, quiet, 1 bedroom condo",South End,42.33651865916773,-71.0696988629383,Entire home/apt,2,1.0,1.0,1.0,150.0,1.0,Boston,0
"Columbus By Maverick, TwentyFive",South End,42.34490729984276,-71.07523415062046,Entire home/apt,2,1.0,0.0,1.0,150.0,0.94,Boston,1
Basic full size room,South End,42.34707029449362,-71.07089195770527,Private room,2,1.0,1.0,1.0,75.0,0.83,Boston,0
South End Stunner w/ City Views,South End,42.340536970144,-71.07174927428004,Entire home/apt,2,1.0,1.0,1.0,200.0,1.0,Boston,0
Renovated 2BR Condo with Private Back Deck,South End,42.341369565015626,-71.07886725564435,Entire home/apt,3,1.0,2.0,2.0,275.0,1.0,Boston,0
"BUMC room, South End",South End,42.3382832754688,-71.07136230916439,Private room,1,1.0,1.0,1.0,120.0,0.94,Boston,1
Private room in swank urban loft,Allston-Brighton,42.3443699748363,-71.06547543523293,Private room,2,1.0,1.0,1.0,125.0,0.94,Boston,1
Sunny South End Brownstone,South End,42.337137224003314,-71.07672504507882,Entire home/apt,3,1.0,2.0,2.0,265.0,0.96,Boston,0
"Parlor Retreat, South End studio",South End,42.34419543393126,-71.07363010738126,Entire home/apt,2,1.0,1.0,1.0,160.0,0.89,Boston,0
"Columbus Avenue By Maverick, Six",South End,42.34341272279628,-71.0760400813346,Entire home/apt,2,1.0,0.0,1.0,155.0,0.93,Boston,0
"Columbus By Maverick, FortyFour",South End,42.34323062108909,-71.07748715400449,Entire home/apt,2,1.0,0.0,1.0,137.0,0.94,Boston,1
Modern Duplex in South End,South End,42.34191419487412,-71.08080630405638,Entire home/apt,3,1.0,1.0,1.0,99.0,0.98,Boston,0
4th floor office room  ,South End,42.34642847317033,-71.07502990080344,Private room,1,1.0,1.0,1.0,98.0,0.91,Boston,1
"Columbus Ave By Maverick, ThirtyTwo",South End,42.34513409546315,-71.07513462335174,Entire home/apt,2,1.0,0.0,1.0,150.0,0.94,Boston,1
Sunny Studio in Heart of South End,South End,42.34253285485185,-71.0705170592166,Entire home/apt,2,1.0,0.0,1.0,125.0,0.97,Boston,0
