name,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,city,missing_flag
Large Room in Noe/Mission 1br w/private entrance,Noe Valley,37.75071,-122.42521,Private room,3,1,1,2,68,0.9,San Francisco,0
"Airy and Eco Three Bedroom Executive Home, Heart of Mission",Mission District,37.75647,-122.41644,Entire home/apt,6,1,3,3,400,1,San Francisco,0
"Bayview Penthouse: Private Bedroom, Bath & Balcony",Fisherman''s Wharf,37.80478,-122.4209,Private room,4,1,1,3,240,0.99,San Francisco,0
Lovely Telegraph Hill 2 / 3br. available monthly,Telegraph Hill,37.80025,-122.40425,Entire home/apt,4,1,2,3,209,1,San Francisco,0
Serene Contemporary Castro Apartment,The Castro,37.75822,-122.43255,Entire home/apt,2,1,1,1,180,1,San Francisco,0
Cozy Updated Studio near Union Square & Hilton!,Tenderloin,37.78415,-122.41147,Entire home/apt,2,1,0,1,75,0.7,San Francisco,0
Remodeled 2 Bedroom by Union Square!,Tenderloin,37.78489,-122.41505,Entire home/apt,5,1,2,2,125,0.98,San Francisco,0
"1BR: Modern Design, Gorgeous Pacific View (02)",Inner Sunset,37.75487,-122.47402,Entire home/apt,4,1,1,3,99,1,San Francisco,0
Beautiful Victorian Bedroom in Mission,Bernal Heights,37.74294,-122.4199,Private room,2,1,1,1,60,0.97,San Francisco,0
5 Cool Bedrooms in Cole Valley/Haight Ashbury Flat,Cole Valley,37.76853,-122.44826,Private room,8,2,4,5,140,1,San Francisco,0
Condo Unit in North Beach,Telegraph Hill,37.8034,-122.40553,Entire home/apt,2,1,1,1,250,1,San Francisco,0
Brand New Luxury Hayes Valley Condo,Western Addition/NOPA,37.77727,-122.42474,Entire home/apt,6,1,1,3,199,0.98,San Francisco,0
Spectacular Diamond Heights Views - 3BR,Sunnyside,37.73855,-122.4452,Entire home/apt,4,2,3,3,149,0.95,San Francisco,0
"Peaceful, roomy, homelike - discount for 30+ days",Duboce Triangle,37.76722,-122.43007,Private room,2,1.5,1,1,110,0.98,San Francisco,0
Savor Golden Gate Bridge and Bay Views from the Deck,Pacific Heights,37.79637,-122.43138,Entire home/apt,6,3,3,3,800,1,San Francisco,0
Noe Valley - Eureka - Castro 1 BD - 1BA,The Castro,37.75473,-122.43908,Entire home/apt,2,1,1,1,107,0.85,San Francisco,0
Private Room in Inner Sunset by UCSF & Golden Gate,Inner Sunset,37.76401,-122.45918,Private room,2,1,1,1,80,0.86,San Francisco,0
Modern Inner Sunset 1 bedroom apartment,Inner Sunset,37.75678,-122.4674,Private room,4,1,1,2,150,0.94,San Francisco,0
Park side 2 bedrooms with dinning room&parking,Parkside,37.73872,-122.48596,Private room,5,1,2,3,169,1,San Francisco,0
Luxury 1-Bedroom Apartment by the Bay!,South Beach,37.79083,-122.39149,Entire home/apt,3,1,1,2,239,0.98,San Francisco,0
Lux Furnished 1-Bedroom San Francisco Apartment!,South Beach,37.79059,-122.39104,Entire home/apt,3,1,1,2,239,1,San Francisco,0
Private Room in San Francisco - Live like a local,Downtown,37.78799,-122.41352,Private room,1,0,1,1,32,0.92,San Francisco,0
Spacious Victorian 1x1 in Noe Valley!,Noe Valley,37.7523,-122.4359,Entire home/apt,3,1,1,1,152,0.98,San Francisco,0
"Studio Style Private Room/Bath, Fridge, Microwave",Ingleside,37.71718,-122.44999,Private room,2,1,1,1,80,0.98,San Francisco,0
Stylish and comfortable studio in Cow Hollow,Pacific Heights,37.79713,-122.42503,Entire home/apt,2,1,0,1,160,0.98,San Francisco,0
Home with High Walkability,Sunnyside,37.7325,-122.44126,Entire home/apt,8,3,4,4,270,0.98,San Francisco,0
Kings Landing!,Haight-Ashbury,37.77181,-122.44484,Entire home/apt,9,1,4,5,299,0.92,San Francisco,0
"Sunny Room in the Castro, Prime Location",The Castro,37.75842,-122.44189,Private room,1,4,1,1,62,0.98,San Francisco,0
Cozy Castro Bedroom w Big windows,The Castro,37.75716,-122.44061,Private room,1,4,1,1,69,1,San Francisco,0
Fully remodeled 2BR/1Ba with panoramic view of SF!,Bernal Heights,37.74502,-122.41269,Entire home/apt,4,1,2,2,195,0.98,San Francisco,0
Bohemian Hideaway in Castro Co-Living Space,The Castro,37.75712,-122.44207,Private room,1,4,1,1,60,0.95,San Francisco,0
Classic SF Mission Victorian Bedroom - BIG & Sunny,Mission District,37.75899,-122.40754,Private room,1,1.5,1,1,80,0.93,San Francisco,0
Queen Room in Modern Shared Apartment,The Castro,37.75658,-122.44067,Private room,1,4,1,1,66,0.99,San Francisco,0
Deluxe Bedroom w Private Bath in Eureka Valley,The Castro,37.7584,-122.4412,Private room,1,1,1,1,68,0.98,San Francisco,0
Unique Experience Cozy Sailboat SF Pier 39,Fisherman''s Wharf,37.80728,-122.41057,Entire home/apt,4,1,0,2,131,0.97,San Francisco,0
"Oasis on Market St - Castro, San Francisco",The Castro,37.7602,-122.44282,Entire home/apt,6,1,3,3,740,1,San Francisco,0
Stunning 1882 Victorian Home in  Fabulous Hayes Valley,Western Addition/NOPA,37.77707,-122.42859,Entire home/apt,8,2,3,3,495,0.98,San Francisco,0
Monticello Residence,Ingleside,37.72339,-122.46983,Entire home/apt,6,1,3,4,169,0.96,San Francisco,0
"Spacious Elegance, Panoramic Views on Potrero Hill",Potrero Hill,37.76159,-122.40262,Entire home/apt,8,3.5,4,4,500,1,San Francisco,0
Garden Room - Mission Central,Mission District,37.75879,-122.42036,Private room,1,1,1,1,60,1,San Francisco,0
Relax on the Roof Deck in Luxury Tri-level House,Bernal Heights,37.74651,-122.41032,Entire home/apt,6,3.5,3,3,450,1,San Francisco,0
Warm & Comfortable & San Francisco Style,Mission District,37.75941,-122.40842,Private room,2,1.5,3,1,80,1,San Francisco,0
Warm Victorian BR - w/ private sink & 2 closets,Mission District,37.75918,-122.40825,Private room,1,1.5,1,1,72,0.98,San Francisco,0
"Noe/Duboce/ Near Castro, UCSF,  Peaceful 1 Bedroom",Duboce Triangle,37.76559,-122.43253,Entire home/apt,2,1,1,1,130,1,San Francisco,0
Sun Filled Victorian Flat Top Floor -Dolores Park,Noe Valley,37.75427,-122.42366,Entire home/apt,3,1,1,2,225,1,San Francisco,0
Huge Charming Victorian!,Haight-Ashbury,37.77128,-122.44332,Entire home/apt,9,1,5,5,299,1,San Francisco,0
Private Bedroom and Bathroom Suite sleeps 3 in SF!,Richmond District,37.77419,-122.49111,Private room,3,1,1,2,99,0.94,San Francisco,0
"Beautiful, cozy and spacious city apartment",Duboce Triangle,37.7683,-122.42883,Entire home/apt,4,2,2,2,285,0.95,San Francisco,0
City Refuge w Spacious Backyard,Ingleside,37.71916,-122.45595,Entire home/apt,6,2,2,3,300,1,San Francisco,0
Garden Apartment near McLaren Park,Excelsior,37.72483,-122.42654,Entire home/apt,2,1,1,1,140,0.94,San Francisco,0
Stylish Garden Sanctuary in Sunny Potrero Hill,Potrero Hill,37.75637,-122.4023,Entire home/apt,4,1,1,1,149,0.99,San Francisco,0
Charming large 1 bedroom apartment,Richmond District,37.78543,-122.47028,Private room,1,1,1,1,59,1,San Francisco,0
Naya''s Private Room & Bath by GGP (shared kitchen),Inner Sunset,37.7648,-122.46936,Private room,3,1,1,2,62,0.94,San Francisco,0
"# 1  Two bedrooms Quiet,suites & private bathroom",Outer Sunset,37.7478,-122.48152,Private room,4,1,2,2,129,0.97,San Francisco,0
Garden Cottage near Dolores Park/Castro/Mission,Mission District,37.76303,-122.42781,Entire home/apt,2,1,0,1,175,0.99,San Francisco,0
Loft with Sophisticated Design,SoMa,37.77697,-122.39697,Entire home/apt,4,2,2,2,196,1,San Francisco,0
Beautiful Mission-Dolores Family-Friendly Condo,Mission District,37.76402,-122.42721,Entire home/apt,4,1,3,3,400,1,San Francisco,0
Chez Fancy: Victorian Garden Flat,Mission Terrace,37.72754,-122.43441,Entire home/apt,4,1,1,2,129,0.99,San Francisco,0
Comfy Private Room in Artistic Mid-Century Home,Excelsior,37.72558,-122.42324,Private room,2,1.5,1,1,119,0.99,San Francisco,0
Homey Private Room in Neighborhood Condo,Bernal Heights,37.74578,-122.42069,Private room,2,1,1,1,75,0.96,San Francisco,0
Mission Loft Creative Studio - day use only,Mission District,37.76002,-122.41981,Entire home/apt,12,2,3,2,650,1,San Francisco,0
Spacious Private Bedroom in Marina!,Cow Hollow,37.79731,-122.43691,Private room,2,1.5,1,1,114,0.93,San Francisco,0
"Cozy, Quiet Bedroom in Lovely Mission Home",Mission District,37.75014,-122.40964,Private room,2,1,1,1,59,1,San Francisco,0
"2BR: Charming, spacious, lots of sunlight (718)",Richmond District,37.77478,-122.4885,Entire home/apt,5,1,2,3,105,0.7,San Francisco,0
The Homestead,Noe Valley,37.75025,-122.43837,Private room,2,1,1,1,135,0.99,San Francisco,0
Beautiful Home in SeaCliff,Richmond District,37.78436,-122.48951,Entire home/apt,7,2,3,5,295,0.92,San Francisco,0
Charming Victorian 1x1 in the Mission!,Noe Valley,37.75188,-122.42293,Entire home/apt,3,1,1,1,115,1,San Francisco,0
The Bartlett QUEEN,Union Square,37.78753,-122.40936,Entire home/apt,2,1,0,1,90,0.88,San Francisco,0
Bright Remodeled Studio near FiDi/Union Square!,Tenderloin,37.78544,-122.41576,Entire home/apt,2,1,0,1,86,0.7,San Francisco,0
Orca House Condo,Outer Sunset,37.74371,-122.50208,Entire home/apt,2,1,1,1,130,0.96,San Francisco,0
"Breathtaking Views, Sleeps 3, Pet Friendly!!!",Twin Peaks,37.75767,-122.44476,Entire home/apt,3,1,1,4,125,1,San Francisco,0
Urban Downtown 1 Bedroom,Chinatown,37.79116,-122.40593,Private room,4,1,1,2,205,0.97,San Francisco,0
Vintage Mission Studio w/ Modern Touches!,Mission District,37.76385,-122.41823,Private room,2,1,1,1,85,0.98,San Francisco,0
Condo in Luxury Building Financial District,South Beach,37.78594,-122.39232,Entire home/apt,4,1,2,2,249,0.98,San Francisco,0
1 BR APT in Haight/Buena Vista park,Lower Haight,37.77156,-122.43955,Entire home/apt,2,1,1,1,118,0.8,San Francisco,0
"Private, Spacious Zen-Like Studio Bedroom/Bathroom",Forest Hill,37.74082,-122.45884,Private room,2,1,1,1,115,0.98,San Francisco,0
NEW Attic Studio - Vaulted Ceiling,Richmond District,37.77601,-122.46423,Private room,3,1,1,2,200,0.98,San Francisco,0
Comfortable 2 BR APT in Alamo Square,Alamo Square,37.77793,-122.4344,Entire home/apt,4,2,2,2,153,0.7,San Francisco,0
Walk to Work! Beautiful 1BR Apt in North Beach,Telegraph Hill,37.80214,-122.40902,Entire home/apt,4,1,1,2,250,1,San Francisco,0
Spacious Oasis in Vibrant Mission,Mission District,37.7513,-122.41121,Private room,2,1,1,1,119,1,San Francisco,0
MISSION VIEWS FROM VICTORIAN SUITE ON POTRERO HILL,Potrero Hill,37.75369,-122.40039,Private room,1,1,1,1,55,0.98,San Francisco,0
Noe Valley Charm with Thoughtful Design & Great Location,Noe Valley,37.75107,-122.4352,Entire home/apt,2,1,1,1,274,0.99,San Francisco,0
Dorm Room with Private Bathroom,Union Square,37.78511,-122.40852,Private room,2,1,1,1,75,0.5,San Francisco,0
Dorm Room with Private Bathroom,Union Square,37.78521,-122.40723,Private room,2,1,1,1,65,0.86,San Francisco,0
4bd/2.5b Pacific Hts.New & Unique Top Flr Flat!,Pacific Heights,37.79517,-122.42784,Entire home/apt,8,2.5,4,6,375,0.98,San Francisco,0
Sunny home in Potrero Hill! Easy SOMA access,Potrero Hill,37.76378,-122.40358,Entire home/apt,6,1.5,1,2,249,0.98,San Francisco,0
Quiet Condo in the Heart of the City,Western Addition/NOPA,37.77385,-122.43923,Entire home/apt,2,1,1,1,100,0.98,San Francisco,0
Mission Dolores Guesthouse with Attentive Details,Mission District,37.76443,-122.42759,Entire home/apt,2,1,1,1,250,1,San Francisco,0
Luxury Balinese Oasis House with Garden Hot Tub,The Castro,37.76379,-122.43972,Entire home/apt,6,2,2,3,449,1,San Francisco,0
Ballpark & Sf Downtown Private Hotel Bedrm,SoMa,37.78113,-122.39542,Private room,2,2,1,2,90,0.84,San Francisco,0
"Urban Sanctuary, Potrero Hill/Dogpatch, STR-002366",Potrero Hill,37.7584,-122.39246,Private room,2,1,1,1,125,0.99,San Francisco,0
Silicon Valley/Downtown SF Traveler,Bernal Heights,37.73317,-122.43184,Private room,1,1,1,1,100,1,San Francisco,0
Bayview Penthouse: Private Bedroom & Private Bath,Fisherman''s Wharf,37.80587,-122.41946,Private room,4,1,1,3,210,0.99,San Francisco,0
Glen Park Oasis Studio,Sunnyside,37.73226,-122.4387,Entire home/apt,2,1,1,1,100,0.99,San Francisco,0
2 Bedroom Marina Apartment with Golden Gate View,Cow Hollow,37.79841,-122.4376,Entire home/apt,4,1,2,2,350,0.93,San Francisco,0
Painted Lady in the heart of Pacific Heights,Pacific Heights,37.79103,-122.43374,Entire home/apt,2,1,1,1,125,1,San Francisco,0
Castro/Duboce Triangle with a new Queen bed,Duboce Triangle,37.7667,-122.43511,Private room,1,1,1,1,100,0.97,San Francisco,0
Russian Hill home right off crooked Lombard St,Russian Hill,37.80175,-122.41862,Entire home/apt,8,2.5,5,5,750,0.95,San Francisco,0
"Large Family Home near Beach, GGP and with Parking",Richmond District,37.77554,-122.50534,Entire home/apt,7,2,3,4,280,0.99,San Francisco,0
Private Cozy Apartment in Little Hollywood,Visitacion Valley,37.71294,-122.39887,Entire home/apt,2,1,1,1,83,0.95,San Francisco,0
Huge House Heart of SF w/ Parking,Duboce Triangle,37.76694,-122.43456,Entire home/apt,10,2,4,7,400,0.96,San Francisco,0
Welcome to the private guest suit spacious modern,Richmond District,37.77393,-122.47998,Entire home/apt,2,1,0,1,170,0.99,San Francisco,0
Modern urban oasis with 360 city views,Potrero Hill,37.76207,-122.40633,Entire home/apt,6,2,3,3,700,0.98,San Francisco,0
"Classy, open, great for families/friends/business",Duboce Triangle,37.76925,-122.43077,Entire home/apt,5,1,2,2,290,0.98,San Francisco,0
3BR 2 Bth House by Beach and Park,Outer Sunset,37.75613,-122.49907,Entire home/apt,5,2,3,3,375,0.97,San Francisco,0
Perfect for Solo Traveler - 4min walk to BART!,Mission District,37.75339,-122.41479,Private room,1,1,1,1,99,0.99,San Francisco,0
Heart of the Mission - 4 min walk to BART!,Mission District,37.75127,-122.41494,Entire home/apt,6,2,3,3,499,0.98,San Francisco,0
Hayes Valley - Octavia - 3BED-2BA,Hayes Valley,37.77318,-122.42237,Entire home/apt,5,2,3,3,194,0.84,San Francisco,0
3 Bedroom flat in best location - Monthly,Financial District,37.79733,-122.39908,Entire home/apt,5,1,3,5,295,1,San Francisco,0
414 - Clean and Renovated Private Room,Union Square,37.78875,-122.4064,Private room,2,0,1,1,60,0.85,San Francisco,0
Sunny home just off Cortland (3 beds/2 full baths),Bernal Heights,37.74033,-122.41102,Entire home/apt,8,2,3,5,376,1,San Francisco,0
Spacious Room in a Contemporary SoMa Townhouse,SoMa,37.78052,-122.40413,Private room,2,1,1,1,100,0.99,San Francisco,0
HaasLiving --> for Hackers &  Digital Nomad(s),SoMa,37.77298,-122.39686,Shared room,4,2,1,4,50,0.97,San Francisco,0
Wonderful Home with Private Terrace,Russian Hill,37.8003,-122.42142,Entire home/apt,4,1,1,2,200,1,San Francisco,0
HaasLiving -->Space for Adventurous Traveler,SoMa,37.77403,-122.39712,Shared room,4,2,1,4,45,0.95,San Francisco,0
Adorable private in-law for two,Outer Sunset,37.74497,-122.48874,Entire home/apt,2,1,2,2,120,1,San Francisco,0
"316 - Private Room, Clean and New!",Downtown,37.78859,-122.40528,Private room,2,0,1,1,59,0.86,San Francisco,0
Gigantic Private Guest Suite with Colorful Bohemian Charm,The Castro,37.76082,-122.42989,Private room,4,1,1,2,150,1,San Francisco,0
A Bright Room in the middle of San Francisco,Western Addition/NOPA,37.7823,-122.4346,Private room,1,1,1,2,72,0.98,San Francisco,0
One Bedroom Apt Steps from the Embarcadero,South Beach,37.78132,-122.38932,Entire home/apt,2,1,1,1,157,1,San Francisco,0
Comfy Space for Creatives/Makers #1,Haight-Ashbury,37.76861,-122.44822,Shared room,6,2,1,1,33,0.96,San Francisco,0
Comfy Space for Creatives/Makers #2,Cole Valley,37.76733,-122.44845,Shared room,6,2,1,1,33,1,San Francisco,0
Spacious 2-Bedroom Home in Bernal Heights,Bernal Heights,37.73356,-122.41375,Entire home/apt,3,1,2,2,175,0.97,San Francisco,0
Great Cozy Home in Sunset District,Parkside,37.74344,-122.48423,Entire home/apt,4,1,2,2,135,0.9,San Francisco,0
First floor suite w/ sleeping and cooking areas,Portola,37.72219,-122.41179,Entire home/apt,4,1,1,2,125,0.99,San Francisco,0
Beautiful 2 Bedrooms in a Victorian house,Western Addition/NOPA,37.77895,-122.44014,Entire home/apt,4,1,2,2,350,0.96,San Francisco,0
[E] Private Garden Suite,Visitacion Valley,37.71855,-122.40042,Entire home/apt,2,1,0,1,55,0.96,San Francisco,0
[F] Private Guest Suite,Visitacion Valley,37.71959,-122.39985,Entire home/apt,2,1,0,1,55,0.87,San Francisco,0
"Large SF room with living area, near UCSF",Inner Sunset,37.76462,-122.45938,Private room,1,1,1,1,65,1,San Francisco,0
Sunny 5 bedroom Victorian Steps from the Fun,Bernal Heights,37.74689,-122.41698,Entire home/apt,8,3,4,5,560,0.97,San Francisco,0
406 - Clean Budget Room with a Perfect Location!,Union Square,37.78895,-122.4048,Private room,2,0,1,1,59,0.85,San Francisco,0
One Bedroom with Great Amenities near Bay Bridge,South Beach,37.78339,-122.38947,Entire home/apt,2,1,1,1,157,1,San Francisco,0
One Bedroom Apartment close to Caltrain,SoMa,37.78312,-122.38967,Entire home/apt,2,1,1,1,157,1,San Francisco,0
Apartment with Upscale Design in SOMA,SoMa,37.77212,-122.41208,Entire home/apt,6,2,3,3,240,1,San Francisco,0
Modern garden-view studio apartment w/free parking,Sunnyside,37.7407,-122.4518,Entire home/apt,2,1,1,1,147,0.97,San Francisco,0
Close to Bill Graham''s - PVT RM w/ Shared bathrm,SoMa,37.77585,-122.41467,Private room,2,4,1,1,119,0.71,San Francisco,0
Haight/Castro Clean Bright 1 BR apt (30 night min),The Castro,37.76218,-122.44435,Entire home/apt,2,1,1,1,165,1,San Francisco,0
Midcentury Modern 1 Bedroom in Nob Hill,Nob Hill,37.7906,-122.40756,Entire home/apt,3,1,1,1,130,1,San Francisco,0
Apartment close to Amazing Restaurants & Nightlife,North Beach,37.80122,-122.4106,Entire home/apt,4,2,2,2,199,1,San Francisco,0
Stunning 1-Bedroom San Francisco Apartment,South Beach,37.79207,-122.39196,Entire home/apt,3,1,1,2,165,1,San Francisco,0
"A Stylish, One Bedroom Nob Hill Classic",Nob Hill,37.79321,-122.41568,Entire home/apt,3,1,1,1,146,1,San Francisco,0
Beautiful 3Bedrooms &livingroom in Victorian House,Western Addition/NOPA,37.77714,-122.43963,Entire home/apt,6,1,3,3,500,0.97,San Francisco,0
Walk to Tech Firms from a Sunny SoMa Room,SoMa,37.77634,-122.41407,Private room,2,1,1,1,133,0.99,San Francisco,0
The Sutter Apartment Back,Downtown,37.78811,-122.41537,Entire home/apt,4,1,2,2,240,0.99,San Francisco,0
Sun-filled master bedroom in Downtown,SoMa,37.77199,-122.41632,Private room,2,1,1,1,69,1,San Francisco,0
Modern Spacious Full Floor Flat in Russian Hill,Russian Hill,37.79681,-122.42163,Entire home/apt,2,2,1,1,295,1,San Francisco,0
Family Getaway Close to Land''s End,Richmond District,37.78136,-122.48881,Entire home/apt,4,1,1,1,160,0.99,San Francisco,0
Dorm Room with Private Bathroom,Union Square,37.78702,-122.40866,Private room,2,1,1,1,70,0.89,San Francisco,0
Luxurious Noe Valley Victorian,Noe Valley,37.75261,-122.43108,Private room,2,1,1,1,150,1,San Francisco,0
Big 3 br Noe Valley Home - Walk to 24th Street!,Noe Valley,37.75099,-122.44078,Entire home/apt,8,2,3,3,595,0.97,San Francisco,0
Quiet & spacious 2 bedroom unit; easy parking,Twin Peaks,37.74855,-122.45377,Entire home/apt,5,1,2,2,159,0.98,San Francisco,0
"Bright, modern,  spacious 2BD in the Castro",The Castro,37.75961,-122.44443,Entire home/apt,10,1,2,5,250,1,San Francisco,0
SchMurray Castle on the Hill,Excelsior,37.71831,-122.4349,Private room,2,1,1,1,85,1,San Francisco,0
Newly Renovated Home in Geo Center of City,Twin Peaks,37.75041,-122.45193,Entire home/apt,5,1,2,2,189,0.99,San Francisco,0
USF UCSF convenient studio,Western Addition/NOPA,37.77208,-122.45143,Entire home/apt,2,1,0,1,90,0.93,San Francisco,0
Private Room with shared bathroom in Hotel,Tenderloin,37.78411,-122.4121,Private room,2,8,1,1,70,0.78,San Francisco,0
Private bedroom/bathroom in remodeled Bernal home,Bernal Heights,37.7383,-122.40974,Private room,2,1,1,1,90,0.98,San Francisco,0
Beautiful traditional house in Ashbury Heights,Haight-Ashbury,37.76419,-122.44483,Entire home/apt,11,3,5,8,700,1,San Francisco,0
"Private Room in Historic Edwardian, Great Location",Haight-Ashbury,37.76594,-122.44624,Private room,2,1,1,1,100,0.96,San Francisco,0
